N,Q_target,seed_id,Q_initial,Q_boundary,Q_boundary_abs_error,steps,final_delta_E,converged,alpha_c,kappa,lambda_pot,V,init_mode,E,E_cov,E_curv,E_pot,E_cov_weighted,E_curv_weighted,E_pot_weighted,rho_max,rho_mean,rho_std,num_peaks,geometry,phi_min,phi_mean,peak_coords,peak_vals,peak_dists,centers
16,2,2,2.00000006441454,2.00000006441454,6.441453992422908e-08,9000,0.007106412168786935,False,1.0,0.2,5.0,1.0,mixed,3.158716253462035,2.150878344764351e-06,15.7933988571167,6.866232070024125e-06,2.150878344764351e-06,3.15867977142334,3.4331160350120626e-05,1.3446658849716187,0.0012852706713601947,0.027396095916628838,1,single-core,0.999697208404541,0.9999976754188538,"[(7, 7, 7), (10, 6, 7), (6, 10, 7), (4, 6, 7), (7, 4, 6), (9, 10, 6), (3, 9, 7), (12, 9, 7)]","[1.3446658849716187, 0.008924226276576519, 0.008786340244114399, 0.003901064395904541, 0.0023320515174418688, 0.0020916264038532972, 0.0010598102817311883, 0.0008902152185328305]","[3.1622776601683795, 3.1622776601683795, 3.1622776601683795, 3.1622776601683795, 3.7416573867739413, 4.47213595499958, 5.385164807134504, 5.656854249492381, 6.0, 3.7416573867739413, 4.242640687119285, 7.615773105863909, 3.605551275463989, 4.47213595499958, 6.164414002968976, 3.1622776601683795, 3.1622776601683795, 6.082762530298219, 3.7416573867739413, 6.48074069840786, 3.1622776601683795, 8.54400374531753, 6.324555320336759, 6.48074069840786, 7.14142842854285, 6.164414002968976, 3.3166247903554, 9.0]","[(-0.375, 0.005020139371203023, -0.05085111526712497), (0.375, 0.004912685955990043, -0.011322102336274011)]"
16,2,3,2.000000056772655,2.000000056772655,5.677265502157525e-08,9000,0.006868947238535927,False,1.0,0.2,5.0,1.0,mixed,3.1603809050084695,3.117241476502386e-06,15.801643371582031,9.822690117289312e-06,3.117241476502386e-06,3.1603286743164065,4.911345058644656e-05,1.3480030298233032,0.0012859409907832742,0.027414625510573387,1,single-core,0.999482274055481,0.9999982118606567,"[(7, 7, 7), (6, 10, 7), (10, 6, 7), (4, 6, 7), (7, 4, 6), (10, 9, 6), (3, 9, 7), (9, 12, 7)]","[1.3480030298233032, 0.008814692497253418, 0.00878286361694336, 0.003867884399369359, 0.0023281376343220472, 0.0021110374946147203, 0.0010557969799265265, 0.0008889039163477719]","[3.1622776601683795, 3.1622776601683795, 3.1622776601683795, 3.1622776601683795, 3.7416573867739413, 4.47213595499958, 5.385164807134504, 5.656854249492381, 4.47213595499958, 6.164414002968976, 4.242640687119285, 3.1622776601683795, 3.605551275463989, 6.0, 3.7416573867739413, 3.1622776601683795, 7.615773105863909, 6.082762530298219, 3.7416573867739413, 6.782329983125268, 3.1622776601683795, 7.810249675906654, 5.830951894845301, 6.48074069840786, 8.306623862918075, 7.0710678118654755, 3.3166247903554, 6.708203932499369]","[(-0.07077012558725075, -0.022801033769580585, 0.06399054063017595), (0.41331286067619033, 0.29589912173563643, 0.01737358824912785)]"
16,2,4,2.0000000482742895,2.0000000482742895,4.827428945475276e-08,9000,0.006695756114424967,False,1.0,0.2,5.0,1.0,mixed,3.161111079000398,7.14705834070628e-07,15.805495262145996,2.2623730728810187e-06,7.14705834070628e-07,3.1610990524291993,1.1311865364405094e-05,1.3473719358444214,0.0012862533330917358,0.027438975870609283,1,single-core,0.9998583197593689,0.999998927116394,"[(7, 7, 7), (10, 6, 7), (6, 10, 7), (6, 4, 7), (4, 7, 6), (9, 10, 6), (9, 3, 7), (12, 9, 7)]","[1.3473719358444214, 0.008785109035670757, 0.008779764175415039, 0.003896474838256836, 0.0023271243553608656, 0.002117335796356201, 0.0010554393520578742, 0.0008903344278223813]","[3.1622776601683795, 3.1622776601683795, 3.1622776601683795, 3.1622776601683795, 3.7416573867739413, 4.47213595499958, 5.385164807134504, 5.656854249492381, 4.47213595499958, 6.164414002968976, 4.242640687119285, 3.1622776601683795, 3.605551275463989, 6.0, 3.7416573867739413, 3.1622776601683795, 7.615773105863909, 6.082762530298219, 3.7416573867739413, 6.782329983125268, 3.1622776601683795, 7.810249675906654, 5.830951894845301, 6.48074069840786, 8.306623862918075, 7.0710678118654755, 3.3166247903554, 6.708203932499369]","[(-0.2673050571117734, -0.32395679718516723, 0.0), (0.26730505711177344, 0.3239567971851672, 0.0)]"
16,2,5,2.0000000601863532,2.0000000601863532,6.018635323457033e-08,9000,0.006727041577323956,False,1.0,0.2,5.0,1.0,mixed,3.1607956999974705,1.6159390725078993e-05,15.80263900756836,5.034781861468218e-05,1.6159390725078993e-05,3.160527801513672,0.0002517390930734109,1.3471707105636597,0.0012860222486779094,0.0274343304336071,1,single-core,0.9991240501403809,0.9999933838844299,"[(7, 7, 7), (6, 10, 7), (10, 6, 7), (6, 4, 7), (4, 7, 6), (9, 10, 6), (9, 3, 7), (12, 9, 7)]","[1.3471707105636597, 0.0088184280321002, 0.008795241825282574, 0.003928144928067923, 0.0023335020523518324, 0.0020938515663146973, 0.001056969165802002, 0.0008890231256373227]","[3.1622776601683795, 3.1622776601683795, 3.1622776601683795, 3.1622776601683795, 3.7416573867739413, 4.47213595499958, 5.385164807134504, 5.656854249492381, 6.0, 3.7416573867739413, 3.1622776601683795, 7.615773105863909, 6.082762530298219, 4.47213595499958, 6.164414002968976, 4.242640687119285, 3.1622776601683795, 3.605551275463989, 3.7416573867739413, 6.782329983125268, 3.1622776601683795, 7.810249675906654, 5.830951894845301, 6.48074069840786, 8.306623862918075, 7.0710678118654755, 3.3166247903554, 6.708203932499369]","[(-0.04195744450215782, -0.4507999972251037, 0.011792981526822765), (0.09779941583583814, 0.4516853484989095, -0.007736321039568678)]"
16,2,6,2.0000000609766184,2.0000000609766184,6.097661842119351e-08,9000,0.0070659736690688035,False,1.0,0.2,5.0,1.0,mixed,3.15896496776154,2.149192141587264e-06,15.794642448425293,6.865776867925888e-06,2.149192141587264e-06,3.1589284896850587,3.432888433962944e-05,1.3447715044021606,0.0012853712541982532,0.027400266379117966,1,single-core,0.9996848702430725,0.999997615814209,"[(7, 7, 7), (10, 6, 7), (6, 10, 7), (4, 6, 7), (7, 4, 6), (9, 10, 6), (3, 9, 7), (12, 9, 7)]","[1.3447715044021606, 0.009047289378941059, 0.008786757476627827, 0.0038891832809895277, 0.002331972122192383, 0.0020934343338012695, 0.0010611811885610223, 0.0008886854047887027]","[3.1622776601683795, 3.1622776601683795, 3.1622776601683795, 3.1622776601683795, 3.7416573867739413, 4.47213595499958, 5.385164807134504, 5.656854249492381, 6.0, 3.7416573867739413, 4.242640687119285, 7.615773105863909, 3.605551275463989, 4.47213595499958, 6.164414002968976, 3.1622776601683795, 3.1622776601683795, 6.082762530298219, 3.7416573867739413, 6.48074069840786, 3.1622776601683795, 8.54400374531753, 6.324555320336759, 6.48074069840786, 7.14142842854285, 6.164414002968976, 3.3166247903554, 9.0]","[(-0.375, 0.028782019924816448, -0.03596908262131971), (0.375, -0.06590194887342272, 0.045022875840100667)]"
16,2,7,2.000000061013851,2.000000061013851,6.101385086054734e-08,9000,0.008555614760351382,False,1.0,0.2,5.0,1.0,mixed,3.1491731063140094,1.8884733776758367e-07,15.745854377746582,4.0838347103999695e-07,1.8884733776758367e-07,3.1491708755493164,2.0419173551999847e-06,1.3362489938735962,0.0012814011424779892,0.027272837236523628,1,single-core,0.9999244213104248,0.9999999403953552,"[(7, 7, 7), (6, 10, 7), (10, 6, 7), (6, 4, 7), (4, 7, 6), (9, 10, 6), (9, 3, 7), (12, 9, 7)]","[1.3362489938735962, 0.008791486732661724, 0.008762876503169537, 0.0038539767265319824, 0.0023333628196269274, 0.0021140973549336195, 0.0010551214218139648, 0.0008896191720850766]","[3.1622776601683795, 3.1622776601683795, 3.1622776601683795, 3.1622776601683795, 3.7416573867739413, 4.47213595499958, 5.385164807134504, 5.656854249492381, 6.0, 3.7416573867739413, 3.1622776601683795, 7.615773105863909, 6.082762530298219, 4.47213595499958, 6.164414002968976, 4.242640687119285, 3.1622776601683795, 3.605551275463989, 3.7416573867739413, 6.782329983125268, 3.1622776601683795, 7.810249675906654, 5.830951894845301, 6.48074069840786, 8.306623862918075, 7.0710678118654755, 3.3166247903554, 6.708203932499369]","[(0.035523023017147215, 0.2671048324380902, -0.1263737417172899), (0.07457366165781146, 0.11874998083865383, -0.12015289555493329)]"
16,3,0,3.0000000928832886,3.0000000928832886,9.288328861600803e-08,9000,0.02682953845924274,False,1.0,0.2,5.0,1.0,mixed,4.82902735054904,5.07754066347843e-06,24.14470672607422,1.6185558706638403e-05,5.07754066347843e-06,4.828941345214844,8.092779353319202e-05,0.5806996822357178,0.001964900176972151,0.022005874663591385,1,single-core,0.9994622468948364,0.9999961853027344,"[(7, 7, 7), (6, 10, 7), (10, 6, 7), (6, 4, 7), (10, 10, 7), (4, 7, 8), (9, 3, 7), (7, 13, 7)]","[0.5806996822357178, 0.03263956308364868, 0.03259275481104851, 0.015484730713069439, 0.008129815571010113, 0.006447553634643555, 0.004517555236816406, 0.002881348133087158]","[3.1622776601683795, 3.1622776601683795, 3.1622776601683795, 4.242640687119285, 3.1622776601683795, 4.47213595499958, 6.0, 5.656854249492381, 6.0, 4.0, 3.7416573867739413, 7.615773105863909, 3.1622776601683795, 4.47213595499958, 4.0, 6.164414002968976, 3.1622776601683795, 7.615773105863909, 7.211102550927978, 3.7416573867739413, 3.1622776601683795, 9.055385138137417, 6.782329983125268, 7.0710678118654755, 4.242640687119285, 6.48074069840786, 6.782329983125268, 10.198039027185569]","[(-0.38702769689281935, 0.16312437536383065, 0.0), (0.05224399540486381, -0.41673800515928056, 0.0), (0.33478370148795566, 0.2536136297954496, 0.0)]"
16,3,1,3.0000001052286556,3.0000001052286556,1.0522865556694683e-07,9000,0.026704416996017777,False,1.0,0.2,5.0,1.0,mixed,4.827346545095861,4.287611773179378e-06,24.136367797851562,1.3739582755079027e-05,4.287611773179378e-06,4.827273559570313,6.869791377539514e-05,0.5868156552314758,0.001964217983186245,0.022007396444678307,1,single-core,0.999508798122406,0.9999963045120239,"[(7, 7, 7), (10, 6, 7), (6, 10, 7), (4, 6, 7), (10, 10, 7), (7, 4, 8), (3, 9, 7), (7, 13, 7)]","[0.5868156552314758, 0.03289343789219856, 0.03286798670887947, 0.015930870547890663, 0.00792551040649414, 0.006413737777620554, 0.004475196357816458, 0.0028866331558674574]","[3.1622776601683795, 3.1622776601683795, 3.1622776601683795, 4.242640687119285, 3.1622776601683795, 4.47213595499958, 6.0, 5.656854249492381, 6.0, 4.0, 3.7416573867739413, 7.615773105863909, 7.615773105863909, 4.47213595499958, 4.0, 6.164414002968976, 3.1622776601683795, 3.1622776601683795, 7.211102550927978, 3.7416573867739413, 3.1622776601683795, 7.615773105863909, 6.782329983125268, 7.0710678118654755, 4.242640687119285, 6.48074069840786, 9.055385138137417, 5.656854249492381]","[(0.29045960776602425, -0.34123571499500155, 0.1185743685069273), (0.053221013707924515, 0.3736134730411103, -0.13077392403871033), (-0.4104947575932702, -0.17170012060569992, -0.002430619574840225)]"
16,3,2,3.0000001098593865,3.0000001098593865,1.0985938647678495e-07,9000,0.026955806370051683,False,1.0,0.2,5.0,1.0,mixed,4.829540450810646,2.1916587229497964e-06,24.147518157958984,6.925512025190983e-06,2.1916587229497964e-06,4.829503631591797,3.4627560125954915e-05,0.5914152264595032,0.0019651262555271387,0.02204096131026745,1,single-core,0.9996999502182007,0.9999976754188538,"[(7, 7, 7), (10, 6, 7), (6, 10, 7), (4, 6, 7), (10, 10, 7), (7, 4, 8), (3, 9, 7), (13, 7, 7)]","[0.5914152264595032, 0.03369240090250969, 0.03276771306991577, 0.015659669414162636, 0.007923404686152935, 0.006417473312467337, 0.004503369331359863, 0.002893288852646947]","[3.1622776601683795, 3.1622776601683795, 3.1622776601683795, 4.242640687119285, 3.1622776601683795, 4.47213595499958, 6.0, 5.656854249492381, 6.0, 4.0, 3.7416573867739413, 7.615773105863909, 3.1622776601683795, 4.47213595499958, 4.0, 6.164414002968976, 3.1622776601683795, 7.615773105863909, 7.211102550927978, 3.7416573867739413, 3.1622776601683795, 9.055385138137417, 6.782329983125268, 7.0710678118654755, 4.242640687119285, 6.48074069840786, 6.782329983125268, 10.198039027185569]","[(-0.375, 0.0067470608996676885, -0.01254390009201942), (0.0, -0.0207983942836978, 0.010764138703814303), (0.375, -0.019454763477938033, 0.010627817280382404)]"
16,3,3,3.000000093365564,3.000000093365564,9.336556416883468e-08,9000,0.027423106113713125,False,1.0,0.2,5.0,1.0,mixed,4.838841738604606,2.805099938996136e-07,24.194190979003906,6.524587661260739e-07,2.805099938996136e-07,4.838838195800782,3.2622938306303695e-06,0.5774628520011902,0.0019689276814460754,0.02212601713836193,2,double-core,0.9998951554298401,0.9999998807907104,"[(6, 7, 7), (9, 8, 7), (7, 4, 7), (5, 10, 7), (10, 5, 7), (8, 11, 7), (3, 6, 7), (12, 9, 7)]","[0.5774628520011902, 0.09455849975347519, 0.01703753136098385, 0.015429437160491943, 0.015125195495784283, 0.011652231216430664, 0.006158927921205759, 0.00383748603053391]","[3.1622776601683795, 3.1622776601683795, 3.1622776601683795, 4.47213595499958, 4.47213595499958, 3.1622776601683795, 6.324555320336759, 4.47213595499958, 4.47213595499958, 3.1622776601683795, 3.1622776601683795, 6.324555320336759, 3.1622776601683795, 6.324555320336759, 3.1622776601683795, 7.0710678118654755, 4.47213595499958, 7.0710678118654755, 7.0710678118654755, 3.1622776601683795, 4.47213595499958, 7.0710678118654755, 6.324555320336759, 7.0710678118654755, 4.47213595499958, 7.0710678118654755, 4.47213595499958, 9.486832980505138]","[(-0.20231453091727208, 0.016857678928201485, 0.07201354935561083), (0.20211116194987552, 0.07021105364942894, -0.07413363053028013), (0.2802760187294017, 0.14603099940825304, -0.00946161551331924)]"
